Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Quarter,DayOfWeek,Week,Daily_Return,Cumulative_Return,Price_Change,Up_Down,SMA_20,SMA_50,EMA_20,BB_Mid,BB_Upper,BB_Lower,RSI,MACD,MACD_Signal,MACD_Hist,Volume_MA
2025-12-03,3736.0,3740.0,3640.0,3649.39990234375,2002476,0.0,0.0,2025,December,Q4,Wednesday,49,-1.8054647559868187,130.58532908146054,-86.60009765625,Down,3704.2550048828125,3595.6780029296874,3683.153257592474,3704.2550048828125,3779.5694981096244,3628.9405116560006,44.178466140295534,30.149075157998595,39.424595469896495,-9.2755203118979,2375416.65
2025-12-04,3675.0,3678.199951171875,3620.199951171875,3671.60009765625,1984001,0.0,0.0,2025,December,Q4,Thursday,49,0.6083245439405749,131.37971168904863,-3.39990234375,Down,3706.910009765625,3597.41400390625,3682.052956646167,3706.910009765625,3772.628287784715,3641.191731746535,47.01062952154719,25.766302617153087,36.69293689934781,-10.926634282194726,2247817.5
2025-12-05,3659.300048828125,3721.5,3642.5,3717.10009765625,2393280,0.0,0.0,2025,December,Q4,Friday,49,1.239241714506023,133.00782388069706,57.800048828125,Up,3708.255017089844,3599.46400390625,3685.3907795995083,3708.255017089844,3773.6335396399923,3642.8764945396956,48.06859880960328,25.66850301828981,34.48805012313621,-8.8195471048464,2237684.8
2025-12-08,3720.0,3725.0,3671.60009765625,3681.699951171875,1500195,0.0,0.0,2025,December,Q4,Monday,50,-0.952359246572243,131.7411115713047,-38.300048828125,Down,3709.14501953125,3601.6000048828123,3685.03927213021,3709.14501953125,3772.4323700364457,3645.8576690260543,48.56390256226889,22.47541753873702,32.08552360625637,-9.610106067519354,2231650.1
2025-12-09,3658.0,3674.39990234375,3604.5,3635.89990234375,3901255,0.0,0.0,2025,December,Q4,Tuesday,50,-1.2439918905816083,130.10226282679562,-22.10009765625,Down,3703.485009765625,3603.7180029296874,3680.3593321505473,3703.485009765625,3771.7767156644923,3635.1933038667576,40.86883458286611,16.064017127855095,28.88122231057612,-12.817205182721025,2274510.85
2025-12-10,3660.0,3694.89990234375,3626.199951171875,3630.0,1593915,0.0,0.0,2025,December,Q4,Wednesday,50,-0.16226800798192498,129.89114847656717,-30.0,Down,3697.2700073242186,3608.3880029296874,3675.5632052790666,3697.2700073242186,3768.644777387655,3625.8952372607823,40.86023055125892,10.387126965094922,25.182403241479882,-14.79527627638496,2254961.55
2025-12-11,3623.39990234375,3669.10009765625,3615.89990234375,3665.199951171875,981456,0.0,0.0,2025,December,Q4,Thursday,50,0.9696956245695665,131.1506972600476,41.800048828125,Up,3695.5550048828127,3613.33,3674.5762286974295,3695.5550048828127,3768.338592570726,3622.771417194899,41.14560575364148,8.629022492710192,21.871727091725948,-13.242704599015756,2224080.4
2025-12-12,3665.39990234375,3695.0,3661.300048828125,3679.60009765625,1078982,0.0,0.0,2025,December,Q4,Friday,50,0.3928884283590284,131.6659731732945,14.2001953125,Up,3694.6050048828124,3618.382001953125,3675.0546924077935,3694.6050048828124,3767.7164943665916,3621.493515399033,48.704310529386944,8.301983409194236,19.157778355219605,-10.85579494602537,2185678.1
2025-12-15,3632.0,3665.39990234375,3603.60009765625,3608.0,1704069,0.0,0.0,2025,December,Q4,Monday,51,-1.9458662831826845,129.10392939489103,-24.0,Down,3688.260009765625,3621.27400390625,3668.668531226099,3688.260009765625,3768.341147366872,3608.178872164378,43.645036226216824,2.239458007546091,15.774114285684902,-13.534656278138812,2166181.15
2025-12-16,3581.0,3633.5,3577.89990234375,3621.0,1394406,0.0,0.0,2025,December,Q4,Tuesday,51,0.3603104212860364,129.5691043067906,40.0,Up,3684.5700073242188,3624.45400390625,3664.128671109327,3684.5700073242188,3770.0045132214614,3599.135501426976,43.16187694962501,-1.4988676832904275,12.319517891889838,-13.818385575180265,2105214.3
2025-12-17,3647.89990234375,3647.89990234375,3594.0,3612.800048828125,1209367,0.0,0.0,2025,December,Q4,Wednesday,51,-0.22645543142433278,129.27568803264,-35.099853515625,Down,3679.085009765625,3627.2700048828124,3659.2402308920696,3679.085009765625,3768.269677935658,3589.9003415955917,42.89278832347876,-5.064801378616721,8.842654037788527,-13.907455416405249,2084380.5
2025-12-18,3600.0,3611.89990234375,3540.10009765625,3586.60009765625,2446168,0.0,0.0,2025,December,Q4,Thursday,51,-0.7251979300756828,128.33818341893618,-13.39990234375,Down,3672.5800170898438,3629.146005859375,3652.322122964849,3672.5800170898438,3768.9054801720304,3576.254554007657,30.211020334460343,-9.890930135062717,5.095937203218279,-14.986867338280996,2115908.05
2025-12-19,3571.0,3615.0,3560.0,3603.60009765625,1647819,0.0,0.0,2025,December,Q4,Friday,51,0.4739864924196313,128.94648907295868,32.60009765625,Up,3665.2800170898436,3632.6880078125,3647.681930078316,3665.2800170898436,3759.1260970686544,3571.4339371110327,34.04995225550415,-12.20324263501243,1.6361012355721374,-13.839343870584567,2039091.75
2025-12-22,3600.0,3625.0,3576.89990234375,3616.699951171875,1400786,0.0,0.0,2025,December,Q4,Monday,52,0.36352128872860767,129.41523701180697,16.699951171875,Up,3661.5750122070312,3636.1640087890623,3644.73126542056,3661.5750122070312,3757.0162275301022,3566.1337968839603,38.13600003250561,-12.83081263076383,-1.2572815376950561,-11.573531093068775,1906134.3
2025-12-23,3619.199951171875,3637.5,3605.0,3625.10009765625,1413628,0.0,0.0,2025,December,Q4,Tuesday,52,0.2322599772661027,129.71581681186947,5.900146484375,Up,3659.3650146484374,3639.5680126953125,3642.8616303953872,3659.3650146484374,3756.0913599766745,3562.6386693202003,46.64274959118801,-12.506181282461966,-3.507061486648438,-8.999119795813527,1891106.9
2025-12-24,3624.60009765625,3658.0,3612.10009765625,3636.699951171875,842897,0.0,0.0,2025,December,Q4,Wednesday,52,0.3199871232004048,130.13089072242167,12.099853515625,Up,3656.880017089844,3643.1080126953125,3642.274803802672,3656.880017089844,3753.2348969269633,3560.5251372527246,45.032715395173476,-11.183975458101486,-5.042444280939048,-6.141531177162438,1827425.55
2025-12-26,3636.699951171875,3647.0,3614.60009765625,3623.10009765625,829910,0.0,0.0,2025,December,Q4,Friday,52,-0.3739613852730028,129.644251440808,-13.599853515625,Down,3653.9750244140623,3646.374013671875,3640.4486413125364,3653.9750244140623,3750.745064078675,3557.2049847494495,35.28490470563237,-11.105495101708584,-6.255054445092956,-4.850440656615628,1769257.35
2025-12-29,3622.699951171875,3640.199951171875,3588.10009765625,3592.10009765625,1034692,0.0,0.0,2025,December,Q4,Monday,1,-0.8556208540871801,128.53498818935523,-30.599853515625,Down,3645.7150268554688,3648.2720166015624,3635.8440181071755,3645.7150268554688,3733.0968115850956,3558.333242125842,35.77779000634766,-13.390383767193725,-7.68212030951311,-5.708263457680616,1673769.1
2025-12-30,3590.0,3666.0,3575.199951171875,3660.300048828125,2063179,0.0,0.0,2025,December,Q4,Tuesday,1,1.8986094295193379,130.9753655953499,70.300048828125,Up,3641.6500244140625,3650.2620166015627,3638.1731638901233,3641.6500244140625,3716.98405754726,3566.315991280865,53.61591155935395,-9.58748979319671,-8.063194206249829,-1.5242955869468808,1685420.15
2025-12-31,3653.0,3723.60009765625,3640.39990234375,3709.199951171875,1868363,0.0,0.0,2025,December,Q4,Wednesday,1,1.3359533833682713,132.72513542339993,56.199951171875,Up,3641.285021972656,3651.5020166015624,3644.9376198217187,3641.285021972656,3715.1484632932384,3567.4215806520738,60.4100975729037,-2.5979084038890505,-6.9701370457776735,4.372228641888623,1664542.2
2026-01-01,3725.0,3774.0,3721.10009765625,3761.0,1498161,0.0,0.0,2026,January,Q1,Thursday,1,1.3965288879010052,134.57868028109345,36.0,Up,3646.865026855469,3654.7400146484374,3655.991179838698,3646.865026855469,3738.123114795196,3555.6069389157415,62.065504753365545,7.040062772357942,-4.168097082150551,11.208159854508493,1639326.45
2026-01-02,3759.89990234375,3812.0,3743.199951171875,3802.39990234375,1478292,0.0,0.0,2026,January,Q1,Friday,1,1.1007684749734015,136.06007996766297,42.5,Up,3653.4050170898436,3658.364013671875,3669.934867696322,3653.4050170898436,3767.9126842556084,3538.8973499240788,64.48112571989898,17.813507467524687,0.2282238277844968,17.58528363974019,1614041.0
2026-01-05,3805.89990234375,3839.89990234375,3785.0,3790.300048828125,1574098,0.0,0.0,2026,January,Q1,Monday,2,-0.31821622728758214,135.6271147143454,-15.599853515625,Down,3657.0650146484377,3661.6980126953126,3681.398218280303,3657.0650146484377,3784.1350761540803,3529.994953142795,75.00691565711469,25.086007076821716,5.199780477591942,19.886226599229772,1573081.9
2026-01-06,3788.0,3819.10009765625,3758.10009765625,3785.60009765625,1299489,0.0,0.0,2026,January,Q1,Tuesday,2,-0.12399944889134318,135.4589378395524,-2.39990234375,Down,3662.2600219726564,3664.9100146484375,3691.322206792298,3662.2600219726564,3801.4848896597446,3523.0351542855683,73.10506157675985,30.123029103707722,10.184430202815099,19.93859890089262,1563046.6
2026-01-07,3800.0,3808.60009765625,3718.5,3748.800048828125,1046776,0.0,0.0,2026,January,Q1,Wednesday,2,-0.9721060830199302,134.1421332648199,-51.199951171875,Down,3667.905029296875,3667.654013671875,3696.796286986186,3667.905029296875,3811.7096673556694,3524.1003912380806,67.67154906486614,30.790515068925288,14.305647176037137,16.48486789288815,1420322.65
2026-01-08,3730.0,3756.800048828125,3693.199951171875,3724.0,1261005,0.0,0.0,2026,January,Q1,Thursday,2,-0.6615463216257056,133.25472091645625,-6.0,Down,3672.605029296875,3670.55201171875,3699.387116797025,3672.605029296875,3817.334890651335,3527.8751679424145,67.91863749710265,28.98423362439962,17.241364465709633,11.742869158689988,1403677.15
2026-01-09,3712.10009765625,3748.5,3667.10009765625,3677.300048828125,1235928,0.0,0.0,2026,January,Q1,Friday,2,-1.254026615786119,131.58367124937237,-34.800048828125,Down,3673.2100341796877,3673.404013671875,3697.283586514273,3673.2100341796877,3817.9107183920028,3528.5093499673726,58.92036606375088,23.51339896754871,18.49577136607745,5.017627601471261,1416400.75
2026-01-12,3675.300048828125,3717.0,3598.800048828125,3682.0,1665237,0.0,0.0,2026,January,Q1,Monday,3,0.12780983627846965,131.7518481241654,6.699951171875,Up,3673.330029296875,3677.00201171875,3695.828006846247,3673.330029296875,3818.057003224742,3528.6030553690084,58.06772121239177,19.33409841572029,18.663436776006016,0.6706616397142753,1445713.5
2026-01-13,3717.0,3717.0,3631.5,3661.5,1700985,0.0,0.0,2026,January,Q1,Tuesday,3,-0.5567626290059802,131.01830307078532,-55.5,Down,3676.005029296875,3680.4880126953126,3692.55867286089,3676.005029296875,3817.5914061551034,3534.4186524386464,54.366598133797254,14.20405840029116,17.771561100863046,-3.567502700571886,1445559.3
2026-01-14,3663.0,3682.0,3635.10009765625,3649.5,1573135,0.0,0.0,2026,January,Q1,Wednesday,3,-0.32773453502662475,130.58891084441652,-13.5,Down,3677.430029296875,3682.5000146484376,3688.4578468741383,3677.430029296875,3817.2480959416325,3537.6119626521177,51.534044260200865,9.065661711276334,16.030381222945703,-6.964719511669369,1454495.75
2026-01-15,3649.5,3649.5,3649.5,3649.5,0,0.0,0.0,2026,January,Q1,Thursday,3,0.0,130.58891084441652,0.0,Down,3679.265026855469,3683.866015625,3684.747575743268,3679.265026855469,3816.450183104549,3542.079870606389,53.27055598302386,4.936539955367152,13.811612969429994,-8.875073014062842,1394027.4
2026-01-16,3650.10009765625,3729.89990234375,3650.10009765625,3658.199951171875,2089943,0.0,0.0,2026,January,Q1,Friday,3,0.23838748244622288,130.90021846133246,8.099853515625,Up,3682.84501953125,3684.6600146484375,3682.2192305459926,3682.84501953125,3813.4263231502982,3552.2637159122014,58.667706490511286,2.339229385897397,11.517136252723477,-9.17790686682608,1376216.15
2026-01-19,3689.0,3689.0,3614.0,3657.39990234375,1715818,0.0,0.0,2026,January,Q1,Monday,4,-0.021870013635227892,130.87159056570644,-31.60009765625,Down,3685.535009765625,3684.004013671875,3679.855485002922,3685.535009765625,3811.373243815726,3559.6967757155244,49.538045612891636,0.21382000887342656,9.256473003953467,-9.04265299508004,1379616.1
2026-01-20,3646.0,3677.5,3540.0,3557.5,1753439,0.0,0.0,2026,January,Q1,Tuesday,4,-2.7314459728544294,127.29690377558892,-88.5,Down,3682.5750122070312,3681.876015625,3668.2025816693103,3682.5750122070312,3817.6749418343215,3547.475082579741,29.213470366224655,-9.423046442243503,5.520569114714073,-14.943615556957576,1397248.75
2026-01-21,3543.0,3586.699951171875,3517.10009765625,3553.300048828125,1587467,0.0,0.0,2026,January,Q1,Wednesday,4,-0.1180590631588152,127.14661824356126,10.300048828125,Up,3678.985009765625,3677.9600146484377,3657.259483303483,3678.985009765625,3823.9698330610895,3534.0001864701603,17.27068407943929,-17.20095163056476,0.9762649656583067,-18.177216596223065,1405940.7
2026-01-22,3600.0,3620.0,3533.39990234375,3573.699951171875,2107171,0.0,0.0,2026,January,Q1,Thursday,4,0.5741114474832498,127.87658153398537,-26.300048828125,Down,3675.835009765625,3674.3480126953127,3649.3014326242824,3675.835009765625,3827.2815871566354,3524.3884323746142,11.407308409474624,-21.471387113872424,-3.5132654502478395,-17.958121663624585,1469154.4
2026-01-23,3573.699951171875,3596.0,3534.800048828125,3543.39990234375,1922549,0.0,0.0,2026,January,Q1,Friday,4,-0.8478621384593099,126.79236441520267,-30.300048828125,Down,3671.85,3671.2260107421876,3639.2155725975654,3671.85,3833.0212350151146,3510.678764984885,10.747164046325423,-26.989579639916883,-8.208528288181649,-18.781051351735236,1523786.35
2026-01-27,3437.199951171875,3497.699951171875,3344.10009765625,3393.5,7139715,0.0,0.0,2026,January,Q1,Tuesday,5,-4.230397541203301,121.4285433485484,-43.699951171875,Down,3661.9199951171877,3665.1240087890624,3615.814089493035,3661.9199951171877,3863.248931970666,3460.5910582637093,7.352583473628869,-42.9632032630725,-15.15946328315982,-27.80373997991268,1829037.5
2026-01-28,3379.0,3456.89990234375,3376.0,3449.199951171875,3964878,0.0,0.0,2026,January,Q1,Wednesday,5,1.6413717746242895,123.42163718540891,70.199951171875,Up,3651.364990234375,3659.410009765625,3599.946076319591,3651.364990234375,3874.0530652951106,3428.6769151736394,18.700340348428654,-50.5452404439925,-22.236618715326358,-28.30862172866614,1924122.45
2026-01-29,3449.199951171875,3479.60009765625,3321.0,3384.39990234375,5592638,0.0,0.0,2026,January,Q1,Thursday,5,-1.8786979515672653,121.10291741581585,-64.800048828125,Down,3635.1249877929686,3653.2020068359375,3579.417869274273,3635.1249877929686,3885.6835726168883,3384.566402969049,17.257968236273314,-61.07880349289462,-30.00505567084001,-31.07374782205461,2110336.2
2026-01-30,3283.0,3452.39990234375,3282.800048828125,3431.800048828125,5291090,0.0,0.0,2026,January,Q1,Friday,5,1.4005480395963055,122.79902195157699,148.800048828125,Up,3618.664990234375,3647.3880078125,3565.3590292317826,3618.664990234375,3877.521179836144,3359.8088006326066,26.36240204752869,-64.85433204820538,-36.97491094631309,-27.87942110189229,2299982.65
2026-02-02,3355.0,3472.10009765625,3343.699951171875,3463.199951171875,2950641,0.0,0.0,2026,February,Q1,Monday,6,0.9149688763036234,123.92259478283918,108.199951171875,Up,3601.7049926757813,3642.3180078125,3555.6295932260773,3601.7049926757813,3854.2453627059226,3349.16462264564,29.963356532665003,-64.56845101940917,-42.49361896093231,-22.074832058476858,2373600.1
2026-02-03,3638.0,3643.800048828125,3513.0,3527.89990234375,5492214,0.0,0.0,2026,February,Q1,Tuesday,6,1.8682129846410378,126.23773278947627,-110.10009765625,Down,3588.5849853515624,3637.88400390625,3552.988670284903,3588.5849853515624,3826.724898742222,3350.4450719609026,38.68178888733537,-58.44739768661975,-45.6843747060698,-12.763022980549948,2569505.9
2026-02-04,3549.0,3620.0,3519.10009765625,3574.0,2395062,0.0,0.0,2026,February,Q1,Wednesday,6,1.3067291854177432,127.88731808684604,25.0,Up,3578.00498046875,3635.5480029296873,3554.9897493053886,3578.00498046875,3797.3506458685565,3358.6593150689437,43.953225723193015,-49.30813275317678,-46.4091263154912,-2.8990064376855784,2624284.55
2026-02-05,3592.0,3598.800048828125,3528.10009765625,3572.0,1251428,0.0,0.0,2026,February,Q1,Thursday,6,-0.05595970900951208,127.81575271578455,-20.0,Down,3569.1649780273438,3633.602001953125,3556.609773181066,3569.1649780273438,3773.247864164719,3365.0820918899685,43.812867302531764,-41.74536811582766,-45.47637467555849,3.7310065597308295,2634517.15
2026-02-06,3577.0,3590.0,3530.60009765625,3578.0,1462031,0.0,0.0,2026,February,Q1,Friday,6,0.16797312430010258,128.03044882896896,1.0,Up,3561.8649780273436,3631.43400390625,3558.646937640012,3561.8649780273436,3752.639046413705,3371.0909096409823,43.56959829931507,-34.86576199692627,-43.35425213983205,8.488490142905782,2644568.45
2026-02-09,3593.800048828125,3619.10009765625,3557.10009765625,3609.60009765625,1294690,0.0,0.0,2026,February,Q1,Monday,7,0.8831776874301367,129.16118518614306,15.800048828125,Up,3558.47998046875,3630.0020068359377,3563.4996195463204,3558.47998046875,3742.9275262611686,3374.0324346763314,46.34781388900703,-26.557621070827736,-39.994925926031186,13.43730485520345,2647506.55
2026-02-10,3616.300048828125,3699.0,3601.0,3675.800048828125,1917432,0.0,0.0,2026,February,Q1,Tuesday,7,1.8339968246027905,131.52999722107626,59.5,Up,3558.1699829101562,3628.3720068359376,3574.19489852554,3558.1699829101562,3741.7622902264325,3374.57767559388,59.52956807913193,-14.464835111361026,-34.88890776309715,20.424072651736125,2660116.3
2026-02-11,3704.699951171875,3787.0,3666.10009765625,3674.89990234375,4787745,0.0,0.0,2026,February,Q1,Wednesday,7,-0.024488450743176404,131.49778756249427,-29.800048828125,Down,3558.839978027344,3627.0380029296875,3583.785851270131,3558.839978027344,3744.1101628029196,3373.5697932517683,59.847734423780416,-4.897395288750431,-28.89060526822781,23.993209979477378,2814454.3
2026-02-12,3698.199951171875,3699.0,3582.199951171875,3593.10009765625,2554236,0.0,0.0,2026,February,Q1,Thursday,7,-2.225905653520799,128.57077087488594,-105.099853515625,Down,3556.019982910156,3624.5700048828126,3584.6729223545235,3556.019982910156,3737.150593102372,3374.88937271794,51.42900302658104,-3.8710676502232673,-23.886697744626904,20.015630094403637,2863509.35
2026-02-13,3530.0,3596.5,3520.300048828125,3533.39990234375,1632115,0.0,0.0,2026,February,Q1,Friday,7,-1.6615232999337204,126.4345375598953,3.39990234375,Up,3550.214978027344,3622.2500048828124,3579.7897775915926,3550.214978027344,3726.09688103214,3374.3330750225477,49.29398494478052,-7.785258811346466,-20.666409957970817,12.881151146624351,2945115.1
2026-02-16,3535.0,3549.5,3469.0,3509.699951171875,1562001,0.0,0.0,2026,February,Q1,Monday,8,-0.6707406981065089,125.58648966001833,-25.300048828125,Down,3542.7899780273438,3619.012001953125,3573.11455602781,3542.7899780273438,3711.884600275468,3373.6953557792194,59.98280948691478,-12.653806295323648,-19.063889225441383,6.410082930117735,2918718.0
2026-02-17,3509.699951171875,3515.800048828125,3462.0,3489.199951171875,1991583,0.0,0.0,2026,February,Q1,Tuesday,8,-0.5840955148646021,124.85294460663827,-20.5,Down,3534.37998046875,3614.4539990234375,3565.1226888986735,3534.37998046875,3696.0414875205415,3372.7184734169587,53.657642517236724,-17.959320064304393,-18.842975393213987,0.8836553289095939,2932506.25
2026-02-18,3491.10009765625,3545.0,3483.199951171875,3530.5,1682427,0.0,0.0,2026,February,Q1,Wednesday,8,1.183653829132214,126.33077126625906,39.39990234375,Up,3533.02998046875,3611.43,3561.825289955943,3533.02998046875,3694.329096230369,3371.7308647071313,63.959489381078434,-18.616806215373344,-18.79774155764586,0.18093534227251595,2928955.65
2026-02-19,3534.89990234375,3546.5,3421.300048828125,3431.800048828125,2479531,0.0,0.0,2026,February,Q1,Thursday,8,-2.7956366285759815,122.79902195157699,-103.099853515625,Down,3526.95498046875,3607.3480029296875,3549.4419336580554,3526.95498046875,3694.0863082383894,3359.8236526991104,50.0,-26.793273735302137,-20.39684799317712,-6.396425742125018,2973558.85
2026-02-20,3443.0,3449.89990234375,3402.5,3412.800048828125,2260853,0.0,0.0,2026,February,Q1,Friday,8,-0.5536453094488469,122.11915092649303,-30.199951171875,Down,3518.9099853515627,3603.00400390625,3536.4284208171093,3518.9099853515627,3691.952724600894,3345.8672461022315,45.5176196340758,-34.40967109438816,-23.199412613419327,-11.210258480968832,2981242.95
2026-02-23,3425.0,3457.60009765625,3416.89990234375,3447.10009765625,1789276,0.0,0.0,2026,February,Q1,Monday,9,1.0050412663321184,123.3464987873987,22.10009765625,Up,3514.0949951171874,3598.6420068359375,3527.9209614684564,3514.0949951171874,3689.610009889635,3338.57998034474,42.40318163079237,-37.248614747332795,-26.00925304020202,-11.239361707130776,2974579.3
2026-02-24,3415.0,3441.0,3390.0,3433.199951171875,1929400,0.0,0.0,2026,February,Q1,Tuesday,9,-0.40324174206098906,122.84911421691716,18.199951171875,Up,3516.0799926757813,3593.71400390625,3518.899912868782,3516.0799926757813,3686.681574041727,3345.478411309836,35.90873173527865,-40.157216306116425,-28.838845693384904,-11.31837061273152,2714063.55
2026-02-25,3435.0,3500.89990234375,3425.39990234375,3491.300048828125,2273269,0.0,0.0,2026,February,Q1,Wednesday,9,1.6923015985835121,124.92809174065573,56.300048828125,Up,3518.1849975585938,3591.3800048828125,3516.2713543887194,3518.1849975585938,3686.3332765369446,3350.036718580243,42.738898024689945,-37.34363747154657,-30.539804049017242,-6.80383342252933,2629483.1
2026-02-26,3505.0,3507.0,3461.60009765625,3484.60009765625,1998012,0.0,0.0,2026,February,Q1,Thursday,9,-0.1919041926552234,124.68834949480126,-20.39990234375,Down,3523.1950073242188,3588.6520068359373,3513.2550442237225,3523.1950073242188,3680.158461018204,3366.2315536302335,41.60677239650797,-35.24816711091853,-31.4814766613975,-3.766690449521029,2449751.8
2026-02-27,3460.0,3488.10009765625,3381.10009765625,3397.39990234375,3765500,0.0,0.0,2026,February,Q1,Friday,9,-2.5024448392557574,121.56809232771542,-62.60009765625,Down,3521.475,3584.34400390625,3502.221221187535,3521.475,3683.332929271627,3359.6170707283727,32.66339656783235,-40.160869250900305,-33.21735517929807,-6.943514071602237,2373472.3
2026-03-02,3299.89990234375,3374.89990234375,3283.0,3334.300048828125,2997529,0.0,0.0,2026,March,Q1,Monday,10,-1.8572983849235558,119.31021011233038,34.400146484375,Up,3515.0300048828126,3579.2980029296873,3486.2287285818766,3515.0300048828126,3695.8166897747524,3334.243319990873,21.957646500319157,-48.58578523360393,-36.29104119015924,-12.294744043444688,2375816.7
2026-03-04,3240.0,3278.10009765625,3207.89990234375,3264.300048828125,4537215,0.0,0.0,2026,March,Q1,Wednesday,10,-2.0993911458149106,116.80542212517895,24.300048828125,Up,3501.8500122070313,3572.512001953125,3465.092663843424,3501.8500122070313,3714.340905275735,3289.3591191383275,19.719785718066646,-60.21686430570935,-41.07620581326926,-19.14065849244009,2328066.75
2026-03-05,3277.300048828125,3360.60009765625,3276.199951171875,3348.0,2304760,0.0,0.0,2026,March,Q1,Thursday,10,2.564101029925947,119.80043115690002,70.699951171875,Up,3490.550012207031,3567.1380029296874,3453.9409815726212,3490.550012207031,3710.7815691952787,3270.3184552187836,31.975293658020902,-61.9663818407339,-45.25424101876219,-16.712140821971715,2323551.65
2026-03-06,3315.0,3367.0,3315.0,3332.5,2084605,0.0,0.0,2026,March,Q1,Friday,10,-0.462962962962965,119.24579953117362,17.5,Up,3478.5750122070312,3561.2860009765627,3442.3751738038,3478.5750122070312,3706.0841338939795,3251.065890520083,34.19853385093023,-63.86738410503267,-48.97686963601628,-14.890514469016388,2365210.5
2026-03-09,3250.0,3250.0,3142.89990234375,3187.60009765625,3961149,0.0,0.0,2026,March,Q1,Monday,11,-4.348084091335336,114.06089189217303,-62.39990234375,Down,3459.0550170898437,3552.30400390625,3418.110880837367,3459.0550170898437,3715.763891991825,3202.3461421878624,28.722434193486166,-76.18790647508104,-54.41907700382924,-21.7688294712518,2490166.4
2026-03-10,3278.0,3309.39990234375,3228.89990234375,3293.699951171875,2672336,0.0,0.0,2026,March,Q1,Tuesday,11,3.3285183293110476,117.85742958537968,15.699951171875,Up,3443.260009765625,3545.7160009765626,3406.2622208692246,3443.260009765625,3699.8412586470595,3186.6787608841905,38.397626112759646,-76.508693162903,-58.83700023564399,-17.67169292725901,2559048.7
2026-03-11,3276.0,3292.89990234375,3156.0,3168.199951171875,4574950,0.0,0.0,2026,March,Q1,Wednesday,11,-3.810304577238377,113.36670255127245,-107.800048828125,Down,3417.8800048828125,3537.237998046875,3383.5896237551915,3417.8800048828125,3678.0060776276196,3157.7539321380054,30.45213834478075,-85.8995238366906,-64.24950495585333,-21.65001888083728,2691924.6
2026-03-12,3115.10009765625,3142.800048828125,3020.0,3031.199951171875,6968585,0.0,0.0,2026,March,Q1,Thursday,11,-4.324222022329294,108.46447463356179,-83.900146484375,Down,3385.6950073242188,3524.65599609375,3350.0287025567804,3385.6950073242188,3670.080301957696,3101.3097126907414,29.24351825615284,-103.20687523254492,-72.04097901119164,-31.16589622135328,2800966.6
2026-03-13,2965.0,3025.0,2922.60009765625,2931.10009765625,7217643,0.0,0.0,2026,March,Q1,Friday,11,-3.302317733177784,104.88263305353955,-33.89990234375,Down,3352.595007324219,3509.0939990234374,3310.1307401853014,3352.595007324219,3685.3296702135294,3019.8603444349083,26.97638760042709,-123.5757927008276,-82.34794174911883,-41.227850951708774,3034136.95
2026-03-16,2902.0,3043.699951171875,2896.0,3036.10009765625,5378638,0.0,0.0,2026,March,Q1,Monday,12,3.582272747490256,108.63981503426672,134.10009765625,Up,3327.730017089844,3494.5960009765627,3284.032583753963,3327.730017089844,3677.4658432467645,2977.994190932923,31.599208816346234,-129.75000675488582,-91.82835475027223,-37.92165200461359,3221463.1
2026-03-17,3052.0,3139.300048828125,3024.5,3128.89990234375,3491894,0.0,0.0,2026,March,Q1,Tuesday,12,3.0565462831458667,111.96044126271315,76.89990234375,Up,3308.6900146484377,3481.1260009765624,3269.2580426672757,3308.6900146484377,3658.175915945172,2959.204113351703,37.2752285054777,-125.70588797026039,-98.60386139426987,-27.10202657599052,3317957.75
2026-03-18,3140.10009765625,3236.199951171875,3140.10009765625,3214.60009765625,3746758,0.0,0.0,2026,March,Q1,Wednesday,12,2.738988078471438,115.02702440150287,74.5,Up,3294.9600219726562,3469.612001953125,3264.0525240947973,3294.9600219726562,3636.0621670516307,2953.857876893682,38.690425465035865,-114.26839028820041,-101.73676717305598,-12.531623115144427,3405716.5
2026-03-19,3136.300048828125,3147.89990234375,3032.60009765625,3045.39990234375,3059501,0.0,0.0,2026,March,Q1,Thursday,12,-5.263491263994647,108.97258702089678,-90.900146484375,Down,3270.7050170898438,3454.807998046875,3243.228464880412,3270.7050170898438,3610.271541187162,2931.1384929925257,34.15354823160982,-117.50263543073788,-104.88994082459237,-12.61269460614551,3474570.2
2026-03-20,3059.199951171875,3106.60009765625,3043.199951171875,3066.10009765625,4471960,0.0,0.0,2026,March,Q1,Friday,12,0.6797201016710108,109.71329560018874,6.900146484375,Up,3252.42001953125,3441.1539990234373,3226.3590965733492,3252.42001953125,3594.8342059248644,2910.005833137636,37.44410468680489,-117.0462291735439,-107.32119849438268,-9.725030679161222,3574191.65
2026-03-23,3015.10009765625,3019.699951171875,2935.0,2955.800048828125,3978740,0.0,0.0,2026,March,Q1,Monday,13,-3.597405346043303,105.76646363894726,-59.300048828125,Down,3229.57001953125,3425.79,3200.5915682166615,3229.57001953125,3587.5599369663832,2871.580102096117,36.15075009147457,-124.15365005606463,-110.68768880671908,-13.465961249345554,3660086.0
